DEBUG 2017-05-17 13:33:09,917 apifuncs 24976 28556 API_GetPublishData {"msg": "ok", "errorcode": "null", "datalist": [{"packagepath": "ftp://10.60.80.70test", "publishtime": "2017-05-10 18:20:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51761034", "id": 229, "iidcode": "20170509201412", "packagesize": "23441412", "hostver": "10100054", "packagemd5": "f201d39ba0dfeb1f03a1d03e9df2827e", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "ftp://10.60.80.70test", "publishtime": "2017-05-09 22:30:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51761034", "id": 228, "iidcode": "20170509201412", "packagesize": "23441412", "hostver": "10100054", "packagemd5": "f201d39ba0dfeb1f03a1d03e9df2827e", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u53ef\u4ee5\u53d1\u5e03\u4e86\u5427", "publishtime": "2017-05-09 14:51:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "hujun", "apkver": "51721068", "id": 213, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u8003\u8651\u5ba2\u6237", "publishtime": "2017-05-09 14:07:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "hujun", "apkver": "51721068", "id": 212, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u53d1\u5e03\u5bbf\u4e3b", "publishtime": "2017-05-09 13:49:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "hujun", "apkver": "51721068", "id": 211, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5feb\u5feb\u6765\u548c\u5feb\u4e50\u54c8", "publishtime": "2017-05-09 13:48:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "hujun", "apkver": "51721068", "id": 210, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5feb\u5feb\u6765\u548c\u5feb\u4e50\u54c8", "publishtime": "2017-05-09 13:46:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "test", "apkver": "51721068", "id": 209, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5361\u8def\u91cc\u7a7a\u95f4\u770b", "publishtime": "2017-05-09 12:46:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "test", "apkver": "51721068", "id": 208, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "llljlklkjkjlkjlk", "publishtime": "2017-05-09 12:33:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "test", "apkver": "51721068", "id": 207, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86", "publishtime": "2017-05-09 12:17:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "test", "apkver": "51721068", "id": 206, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u574e\u574e\u5777\u5777", "publishtime": "2017-05-09 12:05:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "test", "apkver": "51721068", "id": 205, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5580\u5580\u5580", "publishtime": "2017-05-09 11:58:00", "flag": "test", "remarks": "flag=5\r\n", "opuser": "", "apkver": "51721068", "id": 204, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "12345678", "publishtime": "2017-05-09 11:56:00", "flag": "test", "remarks": "flag=5\r\n", "opuser": "", "apkver": "51721068", "id": 203, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5566\u5566\u5566\u5566\u5566", "publishtime": "2017-05-09 11:53:00", "flag": "test", "remarks": "flag=5\r\n", "opuser": "", "apkver": "51721068", "id": 202, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "123", "publishtime": "2017-05-09 11:48:00", "flag": "test", "remarks": "flag=5\r\n", "opuser": "", "apkver": "51721068", "id": 201, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "ftp://10.60.80.70", "publishtime": "2017-05-09 00:00:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51761034", "id": 227, "iidcode": "20170509201412", "packagesize": "23441412", "hostver": "10100054", "packagemd5": "f201d39ba0dfeb1f03a1d03e9df2827e", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "ibm", "publishtime": "2017-05-04 10:42:44", "flag": "", "remarks": "flag=5\r\n", "opuser": null, "apkver": "51751011", "id": 188, "iidcode": "20170427202709", "packagesize": "23389626", "hostver": "10100054", "packagemd5": "b539b5e43aca335f0c63cce2a4d313c4", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "ibmihhhh\u5580\u5580\u5580", "publishtime": "2017-05-04 10:01:34", "flag": "", "remarks": "flag=5\r\n", "opuser": null, "apkver": "51751011", "id": 187, "iidcode": "20170427202709", "packagesize": "23389626", "hostver": "10100054", "packagemd5": "b539b5e43aca335f0c63cce2a4d313c4", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5bbf\u4e3b\u53d1\u5e03\u5e73\u53f02", "publishtime": "2017-05-03 00:00:00", "flag": "", "remarks": "flag=5\r\n", "opuser": null, "apkver": "51751007", "id": 176, "iidcode": "20170427174838", "packagesize": "23388886", "hostver": "10100054", "packagemd5": "c870bde6136969cd87222d4fcf2cb01a", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5bbf\u4e3b\u53d1\u5e03\u5e73\u53f02", "publishtime": "2017-05-03 00:00:00", "flag": "", "remarks": "flag=5\r\n", "opuser": null, "apkver": "51751007", "id": 177, "iidcode": "20170427174838", "packagesize": "23388886", "hostver": "10100054", "packagemd5": "c870bde6136969cd87222d4fcf2cb01a", "channel": "\u624b\u52a9\u6e20\u9053"}], "version": "1.0", "pagecount": 5}
DEBUG 2017-05-17 13:33:10,796 apifuncs 24976 28556 API_GetPublishData 2010003660(qq浏览器)
DEBUG 2017-05-17 13:33:10,798 apifuncs 24976 28556 API_GetPublishData None
DEBUG 2017-05-17 13:33:10,798 apifuncs 24976 28556 API_GetPublishData None
DEBUG 2017-05-17 13:33:10,798 apifuncs 24976 28556 API_GetPublishData 2010003660
DEBUG 2017-05-17 13:33:10,798 apifuncs 24976 28556 API_GetPublishData channel != None
DEBUG 2017-05-17 13:33:10,798 apifuncs 24976 28556 API_GetPublishData 1
DEBUG 2017-05-17 13:33:10,802 apifuncs 24976 28556 API_GetPublishData 1
DEBUG 2017-05-17 13:33:10,805 apifuncs 24976 28556 API_GetPublishData 2010003660
DEBUG 2017-05-17 13:33:10,808 apifuncs 24976 28556 API_GetPublishData qq浏览器
DEBUG 2017-05-17 13:33:10,808 apifuncs 24976 28556 API_GetPublishData [[{u'packagepath': u'\u574e\u574e\u5777\u5777', u'publishtime': datetime.datetime(2017, 5, 10, 14, 30, 30), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51721068', u'id': 217L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'qq\u6d4f\u89c8\u5668'}], 1]
DEBUG 2017-05-17 13:33:10,808 apifuncs 24976 28556 API_GetPublishData ----------------------------------------------------------------------------------------------------
DEBUG 2017-05-17 13:33:10,808 apifuncs 24976 28556 API_GetPublishData {"msg": "ok", "errorcode": "null", "datalist": [{"packagepath": "\u574e\u574e\u5777\u5777", "publishtime": "2017-05-10 14:30:30", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51721068", "id": 217, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "qq\u6d4f\u89c8\u5668"}], "version": "1.0", "pagecount": 1}
DEBUG 2017-05-17 13:33:11,701 apifuncs 24976 28556 API_GetPublishData None
DEBUG 2017-05-17 13:33:11,701 apifuncs 24976 28556 API_GetPublishData None
DEBUG 2017-05-17 13:33:11,701 apifuncs 24976 28556 API_GetPublishData None
DEBUG 2017-05-17 13:33:11,703 apifuncs 24976 28556 API_GetPublishData 1
DEBUG 2017-05-17 13:33:11,716 apifuncs 24976 28556 API_GetPublishData 7
DEBUG 2017-05-17 13:33:11,724 apifuncs 24976 28556 API_GetPublishData 999999
DEBUG 2017-05-17 13:33:11,726 apifuncs 24976 28556 API_GetPublishData 全网渠道
DEBUG 2017-05-17 13:33:11,726 apifuncs 24976 28556 API_GetPublishData 100005
DEBUG 2017-05-17 13:33:11,729 apifuncs 24976 28556 API_GetPublishData 电池医生渠道
DEBUG 2017-05-17 13:33:11,729 apifuncs 24976 28556 API_GetPublishData 100000
DEBUG 2017-05-17 13:33:11,730 apifuncs 24976 28556 API_GetPublishData 测试渠道
DEBUG 2017-05-17 13:33:11,730 apifuncs 24976 28556 API_GetPublishData 100008
DEBUG 2017-05-17 13:33:11,733 apifuncs 24976 28556 API_GetPublishData 探寻宝物
DEBUG 2017-05-17 13:33:11,733 apifuncs 24976 28556 API_GetPublishData 100008
DEBUG 2017-05-17 13:33:11,734 apifuncs 24976 28556 API_GetPublishData 探寻宝物
DEBUG 2017-05-17 13:33:11,734 apifuncs 24976 28556 API_GetPublishData 100003
DEBUG 2017-05-17 13:33:11,736 apifuncs 24976 28556 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:33:11,736 apifuncs 24976 28556 API_GetPublishData 100008
DEBUG 2017-05-17 13:33:11,736 apifuncs 24976 28556 API_GetPublishData 探寻宝物
DEBUG 2017-05-17 13:33:11,736 apifuncs 24976 28556 API_GetPublishData 999999
DEBUG 2017-05-17 13:33:11,737 apifuncs 24976 28556 API_GetPublishData 全网渠道
DEBUG 2017-05-17 13:33:11,739 apifuncs 24976 28556 API_GetPublishData 2010000006
DEBUG 2017-05-17 13:33:11,740 apifuncs 24976 28556 API_GetPublishData 百度
DEBUG 2017-05-17 13:33:11,740 apifuncs 24976 28556 API_GetPublishData 2010003660
DEBUG 2017-05-17 13:33:11,740 apifuncs 24976 28556 API_GetPublishData qq浏览器
DEBUG 2017-05-17 13:33:11,740 apifuncs 24976 28556 API_GetPublishData 100000
DEBUG 2017-05-17 13:33:11,743 apifuncs 24976 28556 API_GetPublishData 测试渠道
DEBUG 2017-05-17 13:33:11,743 apifuncs 24976 28556 API_GetPublishData 100000
DEBUG 2017-05-17 13:33:11,744 apifuncs 24976 28556 API_GetPublishData 测试渠道
DEBUG 2017-05-17 13:33:11,744 apifuncs 24976 28556 API_GetPublishData 100003
DEBUG 2017-05-17 13:33:11,746 apifuncs 24976 28556 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:33:11,746 apifuncs 24976 28556 API_GetPublishData 100003
DEBUG 2017-05-17 13:33:11,746 apifuncs 24976 28556 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:33:11,746 apifuncs 24976 28556 API_GetPublishData 100003
DEBUG 2017-05-17 13:33:11,749 apifuncs 24976 28556 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:33:11,749 apifuncs 24976 28556 API_GetPublishData 100003
DEBUG 2017-05-17 13:33:11,750 apifuncs 24976 28556 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:33:11,750 apifuncs 24976 28556 API_GetPublishData 100003
DEBUG 2017-05-17 13:33:11,750 apifuncs 24976 28556 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:33:11,750 apifuncs 24976 28556 API_GetPublishData 100003
DEBUG 2017-05-17 13:33:11,752 apifuncs 24976 28556 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:33:11,752 apifuncs 24976 28556 API_GetPublishData 100003
DEBUG 2017-05-17 13:33:11,753 apifuncs 24976 28556 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:33:11,753 apifuncs 24976 28556 API_GetPublishData 100003
DEBUG 2017-05-17 13:33:11,755 apifuncs 24976 28556 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:33:11,755 apifuncs 24976 28556 API_GetPublishData [[{u'packagepath': u'ftp://10.60.80.70test', u'publishtime': datetime.datetime(2017, 5, 17, 13, 28, 42), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51761034', u'id': 235L, u'iidcode': u'20170509201412', u'packagesize': u'23441412', u'hostver': u'10100054', u'packagemd5': u'f201d39ba0dfeb1f03a1d03e9df2827e', u'channel': u'\u5168\u7f51\u6e20\u9053'}, {u'packagepath': u'ftp://10.60.80.70test', u'publishtime': datetime.datetime(2017, 5, 17, 13, 28, 42), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51761034', u'id': 236L, u'iidcode': u'20170509201412', u'packagesize': u'23441412', u'hostver': u'10100054', u'packagemd5': u'f201d39ba0dfeb1f03a1d03e9df2827e', u'channel': u'\u7535\u6c60\u533b\u751f\u6e20\u9053'}, {u'packagepath': u'ftp://10.60.80.70test', u'publishtime': datetime.datetime(2017, 5, 17, 13, 28, 42), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51761034', u'id': 237L, u'iidcode': u'20170509201412', u'packagesize': u'23441412', u'hostver': u'10100054', u'packagemd5': u'f201d39ba0dfeb1f03a1d03e9df2827e', u'channel': u'\u6d4b\u8bd5\u6e20\u9053'}, {u'packagepath': u'ftp://10.60.80.70test', u'publishtime': datetime.datetime(2017, 5, 17, 13, 28, 25), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51761034', u'id': 234L, u'iidcode': u'20170509201412', u'packagesize': u'23441412', u'hostver': u'10100054', u'packagemd5': u'f201d39ba0dfeb1f03a1d03e9df2827e', u'channel': u'\u63a2\u5bfb\u5b9d\u7269'}, {u'packagepath': u'ftp://10.60.80.70test', u'publishtime': datetime.datetime(2017, 5, 16, 16, 32, 4), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51761034', u'id': 230L, u'iidcode': u'20170509201412', u'packagesize': u'23441412', u'hostver': u'10100054', u'packagemd5': u'f201d39ba0dfeb1f03a1d03e9df2827e', u'channel': u'\u63a2\u5bfb\u5b9d\u7269'}, {u'packagepath': u'ftp://10.60.80.70test', u'publishtime': datetime.datetime(2017, 5, 10, 18, 20), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51761034', u'id': 229L, u'iidcode': u'20170509201412', u'packagesize': u'23441412', u'hostver': u'10100054', u'packagemd5': u'f201d39ba0dfeb1f03a1d03e9df2827e', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86', u'publishtime': datetime.datetime(2017, 5, 10, 15, 47, 41), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51721068', u'id': 224L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u63a2\u5bfb\u5b9d\u7269'}, {u'packagepath': u'\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86', u'publishtime': datetime.datetime(2017, 5, 10, 15, 3, 26), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51721068', u'id': 222L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u5168\u7f51\u6e20\u9053'}, {u'packagepath': u'\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86', u'publishtime': datetime.datetime(2017, 5, 10, 14, 32, 33), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51721068', u'id': 218L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u767e\u5ea6'}, {u'packagepath': u'\u574e\u574e\u5777\u5777', u'publishtime': datetime.datetime(2017, 5, 10, 14, 30, 30), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51721068', u'id': 217L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'qq\u6d4f\u89c8\u5668'}, {u'packagepath': u'test', u'publishtime': datetime.datetime(2017, 5, 10, 0, 0), u'flag': u'3432323', u'remarks': u'3432323', u'opuser': u'test', u'apkver': u'51741087', u'id': 215L, u'iidcode': u'3432323', u'packagesize': u'33', u'hostver': u'10100051', u'packagemd5': u'8a8e2bcfc9e2388602c68dba02f19e1d', u'channel': u'\u6d4b\u8bd5\u6e20\u9053'}, {u'packagepath': u'test', u'publishtime': datetime.datetime(2017, 5, 10, 0, 0), u'flag': u'3432323', u'remarks': u'3432323', u'opuser': u'test', u'apkver': u'51741087', u'id': 216L, u'iidcode': u'3432323', u'packagesize': u'33', u'hostver': u'10100052', u'packagemd5': u'8a8e2bcfc9e2388602c68dba02f19e1d', u'channel': u'\u6d4b\u8bd5\u6e20\u9053'}, {u'packagepath': u'ftp://10.60.80.70test', u'publishtime': datetime.datetime(2017, 5, 9, 22, 30), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51761034', u'id': 228L, u'iidcode': u'20170509201412', u'packagesize': u'23441412', u'hostver': u'10100054', u'packagemd5': u'f201d39ba0dfeb1f03a1d03e9df2827e', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u53ef\u4ee5\u53d1\u5e03\u4e86\u5427', u'publishtime': datetime.datetime(2017, 5, 9, 14, 51), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'hujun', u'apkver': u'51721068', u'id': 213L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u8003\u8651\u5ba2\u6237', u'publishtime': datetime.datetime(2017, 5, 9, 14, 7), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'hujun', u'apkver': u'51721068', u'id': 212L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u53d1\u5e03\u5bbf\u4e3b', u'publishtime': datetime.datetime(2017, 5, 9, 13, 49), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'hujun', u'apkver': u'51721068', u'id': 211L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u5feb\u5feb\u6765\u548c\u5feb\u4e50\u54c8', u'publishtime': datetime.datetime(2017, 5, 9, 13, 48), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'hujun', u'apkver': u'51721068', u'id': 210L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u5feb\u5feb\u6765\u548c\u5feb\u4e50\u54c8', u'publishtime': datetime.datetime(2017, 5, 9, 13, 46), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'test', u'apkver': u'51721068', u'id': 209L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u5361\u8def\u91cc\u7a7a\u95f4\u770b', u'publishtime': datetime.datetime(2017, 5, 9, 12, 46), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'test', u'apkver': u'51721068', u'id': 208L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'llljlklkjkjlkjlk', u'publishtime': datetime.datetime(2017, 5, 9, 12, 33), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'test', u'apkver': u'51721068', u'id': 207L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}], 7]
DEBUG 2017-05-17 13:33:11,755 apifuncs 24976 28556 API_GetPublishData ----------------------------------------------------------------------------------------------------
